"Data Source","World Development Indicators",

"Last Updated Date","2019-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Haiti","HTI","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.2379680509236","75.4866847352811","86.1260515073194","83.330875947135","86.0048601411364","74.8221402031656","67.0717325754432","63.74962451481","66.254602479709","60.6862403908772","58.9388288602979","58.6200427220717","59.3508838900924","62.6467861044858","64.8750791227613","68.1352405415073","68.7046299536289","72.0501860178284","80.3321555925682","80.9770274302296","90.1795439368212","93.8580415234128","94.0952257214347","98.1949840507861","96.8614830495977","97.3310677234426","","","",
"IBRD only","IBD","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.7414523316285","40.2756295663842","42.7093574260874","37.4975968521644","36.5705901605804","30.8043248823304","23.92314220907","72.4853185253111","55.2040876648634","45.2079671076106","","","32.2241265309989","29.7173962466428","","","","","34.2250282105616","29.997306381567","26.1661592780011","24.8651446692593","25.0344008432509","27.7819272178664","27.4216121994064","30.309126137804","31.366190714778","","","",
"IDA only","IDX","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.7832525795773","50.0100791614571","49.6809001709534","51.7598070502102","49.5942815164763","47.4916401655515","45.7233066085818","50.3654349210303","50.3192169688381","51.3529502095155","55.0042451793675","59.017908384427","62.5527697981275","62.1900524079553","62.5929752455174","62.2265202877104","59.6667300486129","57.4975370825748","57.2922182776245","55.2564421344724","51.5919110057644","51.5565536600977","50.6780305618952","50.3118273627008","","","","","","",
"Not classified","INX","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.0875189041919","49.2257645149106","38.9027901825165","35.0545051925523","33.7578377693978","32.4293905171994","30.9138796254861","30.788487633198","27.0425378520392","26.9733504975566","46.8074999512846","66.6970216539395","82.6024574976042","112.471687736705","130.084312026127","131.578730220002","121.293079734391","88.5218484996919","84.8295535010247","","","",
"Iran, Islamic Rep.","IRN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iraq","IRQ","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.7368722825666","28.8496488963411","","","",
"Iceland","ISL","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.8694677729495","31.2681629399946","37.5923714463574","42.9971244040295","44.0383078792046","46.2750998308653","45.6244888057908","68.3635201364558","63.2480936118709","59.2265094150066","58.4005066662033","60.5010395440536","56.4432230894864","54.5175101915257","48.246749898524","38.1799107801555","42.9037388389235","40.7822909441853","77.9389081469783","96.9238517035801","102.4201537745","109.35016121934","108.46552453756","","","","73.1811978838547","","","",
"Israel","ISR","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","139.050193654576","123.903975613717","120.110214218455","117.735106502391","108.931612049846","104.494726933318","102.875282594265","97.3558890302449","98.2677925994359","91.5650253214835","","","","","","","","","","","","","","","","","","","","",
"Italy","ITA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.6594626965471","77.7200247666123","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jamaica","JAM","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","138.741327638319","232.832210578933","123.606951339215","112.197175107941","94.6607428923022","83.8611841763718","72.2521952357009","73.7000090787124","81.6705597000984","88.9636436472209","98.3341557109605","117.535033564029","127.777467033609","127.433255587593","122.008068595913","121.00247616654","117.698811478754","112.989990199089","120.339824591656","134.678769793404","136.224334891016","133.978459775192","137.934669887058","135.900563085005","132.427116865326","124.66873246736","122.654911981114","","","",
"Jordan","JOR","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128.799599970243","129.999661933739","152.590890012204","125.613252736486","116.419016312888","105.065237210427","106.221100182938","100.380576515134","101.17186762596","99.9159494888309","93.7150185142276","90.8256482983082","85.0745468121151","88.9180503307396","89.0247017437035","79.9519239759384","72.6251637040321","69.9589120189815","56.2096108677712","60.6983174491117","61.1681274900398","61.7447472334617","66.8553860168527","75.5352655386162","79.4257363856551","","75.3859144807761","","","",
"Japan","JPN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.8940705476198","38.8540514210139","39.6306840562215","42.8988210970924","56.0436832565129","61.735523177919","66.4992604699558","74.1426679210136","81.5738479937273","91.9963136854332","100.460883301121","104.441334212866","113.602204865169","124.032485792123","129.874172065938","130.462680450451","130.828972913551","134.218175238796","140.413434816734","158.874629469603","162.296406603406","177.960942881533","186.02541795533","188.88147596982","194.42805268197","197.284422677265","196.416942668695","","","",
"Kazakhstan","KAZ","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.52296325134078","8.80131007226425","10.4981138465889","10.8406391538642","12.6469696266918","19.307916061599","16.7692758640144","","","",
"Kenya","KEN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kyrgyz Republic","KGZ","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.8893270176244","72.4565575830671","60.4735108680683","","","",
"Cambodia","KHM","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kiribati","KIR","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.6784860969455","89.1816724950194","86.9923491520055","87.4429869321162","83.008646112955","92.4009070911253","90.6542515491245","101.70108130606","106.510120545024","105.194327742938","99.8861384414531","69.1084988221447","59.8837040943668","","","","","",
"Korea, Rep.","KOR","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.54985906289088","10.3973924677617","10.150131336559","9.35197019289285","8.32281121211012","7.35253146746848","7.0014848044481","8.87060568446589","","","","","","","","","","","","","","","33.8831703384941","36.6739436147754","38.3878017121372","39.7437106767763","40.3607233268095","","","",
"Kuwait","KWT","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lebanon","LBN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.9088659793814","106.957053807029","128.641269114899","","","","","","","","","","","","","","","","","","","","",
"Liberia","LBR","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.7306088407006","20.8452774715178","","","","","","","",
"Libya","LBY","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.5143883271318","44.8016431258937","55.9326235929032","54.2359674235341","55.4206477618092","58.1620952878422","52.759552794074","47.3041169258421","46.5207999816012","47.56397683621","48.5831965668086","54.0834671764514","61.5407314212703","63.9823370350729","65.5185968437485","","","","","",
"Latin America & Caribbean","LCN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.5806255127663","98.4833957754233","95.3619119503954","96.7978140982655","94.8553232346257","94.6498205974494","92.343984335944","86.105931670321","89.1958239111344","95.1081546127673","96.9040326453759","103.219274149885","105.524990754701","102.270712023476","102.328536698869","90.6049131149854","88.6994841221229","84.9944169483341","","86.063491912486","71.585318439823","71.1081093769161","68.710394650639","70.8211060610562","71.332798378903","77.6503941209344","","","","",
"Lower middle income","LMC","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.150090680895","51.6528163385053","51.6030770194471","53.4257232226309","","","","","55.2229176326091","51.1918547821399","","","54.4225643568962","","","","","","48.8896475742823","47.5754052097082","44.6005106911331","44.1104533374498","","","","","","","","",
"Low & middle income","LMY","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Late-demographic dividend","LTE","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Luxembourg","LUX","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.43434946546257","1.88995376231467","2.53287319181684","2.80255434132565","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latvia","LVA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.02152038159077","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.1967599759139","62.0674162757784","70.9378689831812","74.12313156115","69.8259155220588","68.3949152787535","","64.4624151446094","61.1859346067606","61.6171338240012","","","54.0303385454133","","","59.2699927731566","54.80562992585","50.9355551094158","45.4427659043265","47.5036306769826","50.9624992353025","55.6277203238232","","","","","","","","",
"Monaco","MCO","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.6286611371025","40.1231820920436","48.0869353115827","82.8327822731422","77.8984533931353","73.0188685605433","60.7746432557048","59.5592506390136","52.5339189609093","51.9546574016172","32.4252163949683","29.1790519570973","23.239752383563","18.4426494931108","27.6322264363496","21.9325613610474","19.7666738542045","20.3471393261885","19.9179521087551","20.8265355816666","21.2695199753568","31.8856692606523","","","",
"Madagascar","MDG","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.7823377634974","35.5734695506425","41.6154638148062","45.5515611288816","44.2117002448663","47.3520580907562","43.0352763629504","39.670387725631","40.9867359654762","40.126298421858","40.8644099852265","31.2308703408131","33.5908378331301","30.3523770936084","27.2730426643921","33.9271150397616","29.5408843071306","29.1842777540108","30.3431523048305","46.1935516743923","54.8854181471638","57.2981206101706","","","","","","","","",
"Middle East & North Africa","MEA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.6268573934833","38.2182364854974","28.1470540238128","20.3751277473288","28.1564317988895","32.4583813750253","25.166017817526","20.6491358972825","22.2436286767288","20.485055142091","19.0694868180981","","","","","","","","","","","","","","","","","","","",
"Marshall Islands","MHL","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.6424159640078","64.4629436335938","63.8245435054201","53.0037631240394","47.9935381633331","41.3793946356619","50.3016688937879","48.543533897725","50.4101754312","","","",
"Middle income","MIC","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mali","MLI","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malta","MLT","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.911699356094","52.9265857269406","56.8779064413714","66.640517062744","69.8052683972446","","","","","","","","","","","","","","","","","","","","","","","","","",
"Myanmar","MMR","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (excluding high income)","MNA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mongolia","MNG","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.621673383358","41.4415301033198","51.434529837839","37.0712826765271","49.4796320305737","54.6275786922475","71.5753340452053","83.9144976966664","78.41832770873","69.0997980938579","","95.7255313439215","","","50.4944776193297","43.5140123874587","","59.507115138108","","","","","","","","","","",
"Northern Mariana Islands","MNP","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritania","MRT","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritius","MUS","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.650354969574","39.9249411464254","31.9560090496516","30.2257647898028","31.1625445386685","32.8686059430308","35.7506763503128","35.8235591774207","33.5950566069207","31.4104722422482","32.1174433246993","30.1952877912634","39.8174938237334","44.7373479983894","39.0633699322194","41.6926948228706","38.0288957688338","34.6934497337497","33.6988749498688","36.5564718463374","36.7873761596586","35.5204190571818","36.5088808021811","","","","","","","",
"Malawi","MWI","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.2734146419207","28.0301095494911","27.4257346508333","41.4204771686525","36.2569334751656","40.6328150545127","39.5422371324465","55.1578705122511","48.659564238322","","",
"Malaysia","MYS","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.5366179323318","73.3198641237983","64.3777251279192","55.6921593793011","47.6199733960913","41.0698874465101","","","","","","","43.0474515411835","45.0766412986635","45.6965419186624","42.0675597614326","40.5884641486101","40.0881257702829","39.7997545288773","50.8357553824479","49.5598230655171","50.0286816425423","51.6464316160996","52.9992519246741","52.6758487332831","54.4266659070723","52.6778383779305","","","",
"North America","NAC","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.128400199944","40.933943570707","44.0615972806026","46.0501444176036","48.2461403335599","47.3534821707435","47.2095352870886","46.7417685500108","44.1174698024182","41.1291489381945","37.7292772729571","33.263120248676","15.1658484819226","53.831020656133","56.2416463518739","56.6783896767545","56.5499612668647","55.4711368300526","55.745971470597","64.0622298869459","76.1779363289699","85.4642738610747","90.0547850215033","94.163413471203","96.0756025714402","96.3722706936402","96.8479213792285","99.0171145300394","","","",
"Namibia","NAM","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.9935714485796","15.8082771032135","16.9449717307022","23.1056935631209","20.6628679154414","23.2558678839255","23.0757673265434","","","","","",
"New Caledonia","NCL","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nigeria","NGA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nicaragua","NIC","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Netherlands","NLD","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.80317756254","55.2895618060494","56.0887319193957","56.5313878230753","54.2944426708886","","","","","","","","","","","","","","","","","","","","","","","","","",
"Norway","NOR","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.8470381137812","18.5942813892647","22.342831631806","31.5607902735562","30.751981347305","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.6205809545912","64.911430440788","61.6569229882709","63.6815382338544","66.5412100044161","66.1836432074826","65.1978803839092","59.8824296913156","66.3514434343267","64.0681097896128","64.5733198414706","58.9891415877141","63.9354609821022","62.5881953798115","59.4156672858263","51.7646230480547","49.6869680346867","42.9786611378803","43.799987249558","","33.8625212320188","","","","","","","","","",
"Nauru","NRU","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.7763842551838","48.2453384728239","43.8675166117793","44.1698490827743","42.9255368597193","36.9411172837524","36.055648725332","31.959087984103","34.8987720833292","48.375228028381","51.8341035438882","46.5581949244339","44.2486034234919","43.4966699722957","42.4222699429698","","","",
"OECD members","OED","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.786106643013","39.3377410895226","41.0549821970713","40.6451794401078","43.5278578568529","45.6681943326637","46.3692954683587","46.5600329966596","47.4925205751251","45.6868141946372","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Other small states","OSS","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.7725332004153","76.3809057325292","74.9108034822321","79.4185625198325","","","","","79.0846919843326","","74.0326404539753","","","","","","","","","","","","","","","","","","","",
"Panama","PAN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Peru","PER","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","189.246285557587","77.4708243281301","79.7592531936779","69.9612520250562","55.4915347082036","","","","","","","","","","","","32.5394575436311","28.5288183926826","26.076322347553","26.4008658753596","23.6817913396941","20.7202165724133","19.2166594587652","18.3944203835345","19.3249429956868","22.584066235998","23.1818536888382","","","",
"Philippines","PHL","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.3017098372967","49.6981196479839","52.7731308807089","67.1312896883395","56.4165010762393","61.0637419325051","53.1896173066989","55.6537713305447","60.1252652101889","54.5186948134479","60.5105529421147","61.3278689592537","67.0613723502298","73.7694146531069","74.4458973191661","68.4819030153202","61.4161912849847","53.8609769542866","54.66851280805","54.7789746881022","52.4038594454802","50.999369434005","51.4824182614494","49.236877231987","45.3946271793812","","","","","",
"Palau","PLW","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.7577660796315","24.8937222605051","33.3031460711024","26.2389989215238","26.9858992725316","22.7856426814446","21.5206657084906","60.7223635730954","66.6870544386309","","","",
